lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,pa_factor
-52.25,-9.58333333333333,71.7890396118164,37.247802734375,34.30099868774414,25.703916549682617,1994,320,6,326,62,280,0.04194663092494011,153.98489379882813,0,background,background
-47.41666666666667,-3.0833333333333304,83.0452880859375,48.48075485229492,32.09175109863281,25.478750228881836,1953,381,46,180,957,125,0.07386747002601624,324.1163635253906,0,background,background
-62.083333333333336,3.5833333333333357,87.00931549072266,53.308624267578125,31.569499969482422,25.132583618164063,2316,352,82,400,950,293,0.13493356108665466,110.39517974853516,0,background,background
-72.75,-6.7499999999999964,80.07648468017578,48.64387512207031,31.13249969482422,25.64645767211914,2455,287,87,723,293,186,0.060332290828228,338.0577087402344,0,background,background
-56.41666666666667,0.7500000000000027,79.2886962890625,55.09628677368164,31.774250030517578,25.287582397460938,2120,363,70,228,600,343,0.14852410554885864,223.33067321777344,0,background,background
-52.41666666666667,0.25000000000000266,80.45850372314453,64.07182312011719,31.5939998626709,25.051708221435547,2387,318,54,197,856,238,0.09137127548456192,161.52684020996094,0,background,background
-59.75,-15.416666666666664,67.29454040527344,158.3861083984375,34.02199935913086,27.06162452697754,1512,265,16,502,101,213,0.08664539456367493,300.7514953613281,0,background,background
-50.75,-6.2499999999999964,75.909637451171875,36.176368713378906,33.048500061035156,24.648208618164063,1871,295,16,281,822,243,0.14428672194480896,239.75704956054688,0,background,background
-50.41666666666667,-9.08333333333333,71.53865051269531,40.772216796875,34.20399856567383,25.47112464904785,1871,294,8,281,72,243,0.07415169477462769,143.8138885498047,0,background,background
-63.41666666666667,-10.916666666666664,72.577392578125,55.6207275390625,32.40974807739258,24.843124389648438,1812,294,13,424,126,310,0.417855829000473,90.37300872802734,0,background,background
-66.08333333333333,-8.58333333333333,76.62964630126953,52.9996452331543,32.40700149536133,26.010000228881836,1992,272,23,498,148,133,0.019657082855701447,96.812530517578125,0,background,background
-68.25,0.4166666666666696,88.25289154052734,46.529685974121094,31.18375015258789,25.428625106811523,3484,380,236,844,922,105,0.019536176696419716,117.22772979736328,0,background,background
-56.91666666666667,-11.249999999999996,70.28231048583984,59.6881217956543,33.709999084472656,25.156875610351563,1985,333,3,477,60,336,0.0023317448794841766,6.106665195217131e-13,0,background,background
-59.75,-10.416666666666664,69.43943786621094,49.742210388183594,33.14775085449219,24.85304069519043,1942,329,6,223,87,260,0.12504754960536957,318.77166748046875,0,background,background
-56.25,-3.5833333333333304,77.02024841308594,61.08745574951172,32.58150100708008,26.00604248046875,2070,313,53,266,846,89,0.06920279562473297,311.5027160644531,0,background,background
-66.25,-2.4166666666666643,86.803009033203125,28.784595489501953,31.840499877929688,26.52570915222168,2839,314,169,581,625,52,0.014999717473983765,338.8621520996094,0,background,background
-57.91666666666667,-3.4166666666666643,78.03946685791016,58.5002326965332,33.009498596191406,26.604333877563477,2040,270,88,316,754,18,0.013273556716740131,20.462982177734375,0,background,background
-53.75,-2.7499999999999964,80.55818176269531,54.64622116088867,30.98200035095215,24.93524932861328,1698,299,31,128,712,167,0.04957003518939018,293.07867431640625,0,background,background
-52.083333333333336,-10.08333333333333,71.71039581298828,43.901119232177734,34.66849899291992,26.017457962036133,1967,321,5,517,56,275,0.03097243793308735,221.16256713867188,0,background,background
-49.91666666666667,-4.416666666666664,81.97761535644531,50.08287048339844,32.823001861572266,25.77020835876465,1994,370,28,141,997,114,0.06872975081205368,49.011478424072266,0,background,background
-60.583333333333336,-8.249999999999996,71.4351577758789,34.90154266357422,33.41450119018555,25.669750213623047,2336,357,16,344,167,119,0.03802989423274994,74.5919418334961,0,background,background
-69.25,-0.9166666666666643,86.1114273071289,43.52665328979492,30.74100112915039,25.65862464904785,3253,332,207,758,697,146,0.04327354207634926,216.07395935058594,0,background,background
-47.083333333333336,-1.9166666666666643,82.59989929199219,45.7993049621582,31.881000518798828,25.687541961669922,2169,420,37,159,1061,55,0.02498074248433113,291.92340087890625,0,background,background
-56.583333333333336,-12.583333333333329,73.82734680175781,86.9910659790039,32.42499923706055,24.80204200744629,2197,396,3,769,38,346,0.06376199424266815,314.50048828125,0,background,background
-58.91666666666667,-8.58333333333333,68.71247863769531,35.152992248535156,33.77275085449219,25.420166015625,2012,314,9,277,126,217,0.1509781777858734,111.43916320800781,0,background,background
-63.41666666666667,-9.58333333333333,71.51686096191406,50.03190612792969,33.24224853515625,25.52512550354004,2162,347,11,503,155,138,0.01717100292444229,354.76800537109375,0,background,background
-45.083333333333336,-4.08333333333333,77.18959045410156,77.19804382324219,34.520748138427734,26.57295799255371,1670,364,16,108,952,25,0.0352940671145916,51.124603271484375,0,background,background
-71.58333333333333,-6.2499999999999964,81.04905700683594,45.83597183227539,31.08074951171875,25.647417068481445,2568,287,95,761,327,164,0.0434856079518795,311.401123046875,0,background,background
-61.91666666666667,0.7500000000000027,86.45598602294922,46.762630462646484,32.43925094604492,26.298749923706055,1966,314,78,291,758,54,0.016288673505187035,84.52368927001953,0,background,background
-65.08333333333333,-6.7499999999999964,78.97135925292969,32.742828369140625,32.65224838256836,26.21158218383789,2861,367,58,642,372,78,0.02319842204451561,81.3284683227539,0,background,background
-54.91666666666667,-0.7499999999999973,81.06239318847656,61.44664764404297,30.770999908447266,24.315916061401367,2313,357,81,281,801,434,0.18947044014930725,190.0919647216797,0,background,background
-51.25,2.7500000000000027,75.32393646240234,66.43402099609375,32.5994987487793,25.80179214477539,2807,413,51,196,987,59,0.0840103030204773,66.26832580566406,0,background,background
-61.25,-8.58333333333333,70.70085144042969,38.80736541748047,33.7192497253418,25.534250259399414,2381,360,18,356,175,125,0.006287559866905212,119.63463592529297,0,background,background
-58.25,-11.583333333333329,69.04949188232422,71.33992767333984,33.80099868774414,25.1768741607666,1983,330,4,451,70,286,0.016706764698028564,119.241455078125,0,background,background
-65.41666666666667,-5.916666666666664,80.92688751220703,31.43644142150879,32.27750015258789,26.22916603088379,2845,369,78,608,416,86,0.01977996714413166,43.368499755859375,0,background,background
-73.08333333333333,-8.249999999999996,79.2567367553711,54.66672134399414,31.385499954223633,25.57029151916504,2059,287,43,640,183,228,0.033052776008844376,72.9058837890625,0,background,background
-61.75,-10.249999999999996,70.79088592529297,48.65693283081055,32.79050064086914,24.69216537475586,2086,335,13,248,119,193,0.10436218976974487,271.2802429199219,0,background,background
-57.41666666666667,-0.4166666666666643,78.93382263183594,57.22568130493164,32.3797492980957,26.0555419921875,2418,364,106,339,747,174,0.14683577418327332,153.45306396484375,0,background,background
-53.75,-10.08333333333333,67.64177703857422,42.59156036376953,35.58274841308594,25.60733413696289,2274,382,5,378,61,342,0.05021358281373978,16.323890686035156,0,background,background
-58.083333333333336,-9.416666666666664,67.74640655517578,40.01556396484375,34.25775146484375,25.412416458129883,1917,313,5,259,882,240,0.028312964364886284,297.8193054199219,0,background,background
-57.41666666666667,-0.5833333333333304,78.93341064453125,57.85405349731445,32.499000549316406,26.188751220703125,2466,373,103,348,780,145,0.1071893498301506,196.10003662109375,0,background,background
-55.41666666666667,-12.083333333333329,71.097320556640625,69.853179931640625,33.71125030517578,24.93400001525879,1885,317,1,478,47,371,0.02781136892735958,298.365966796875,0,background,background
-64.08333333333333,1.2500000000000027,89.9278564453125,38.67310333251953,31.36574935913086,25.101749420166016,2498,358,124,455,856,350,0.4465605318546295,199.07630920410156,0,background,background
-58.75,-7.08333333333333,70.38215637207031,33.96741485595703,33.78049850463867,26.172832489013672,2120,319,20,307,913,120,0.14927834272384644,254.6008758544922,0,background,background
-57.25,1.4166666666666692,78.7706298828125,54.77009963989258,32.221248626708984,25.821958541870117,1893,349,53,187,442,256,0.03959010913968086,195.84860229492188,0,background,background
-68.91666666666667,-5.2499999999999964,82.1275634765625,39.44042205810547,31.52574920654297,26.07754135131836,2801,336,103,652,346,118,0.02862158790230751,310.6732482910156,0,background,background
-49.41666666666667,-4.08333333333333,83.8469467163086,53.09064865112305,32.95050048828125,25.957042694091797,2155,393,30,142,1071,107,0.019272977486252785,320.01739501953125,0,background,background
-54.25,-1.7499999999999973,78.09638977050781,73.20438385009766,32.53974914550781,25.803791046142578,1731,303,32,126,818,93,0.13935934007167816,222.1168212890625,0,background,background
-46.41666666666667,-4.58333333333333,78.57112121582031,53.57898712158203,32.426998138427734,25.159292221069336,1347,275,10,151,690,213,0.15229007601737976,311.17645263671875,0,background,background
-56.083333333333336,-4.416666666666664,77.67790985107422,57.71607971191406,32.92974853515625,26.163166046142578,2063,304,64,349,837,67,0.09461398422718048,356.4809265136719,0,background,background
-68.08333333333333,-8.249999999999996,78.88533020019531,67.45966339111328,31.528749465942383,25.339000701904297,2128,294,35,685,132,175,0.026145292446017265,63.51774978637695,0,background,background
-53.25,-12.583333333333329,69.63507843017578,102.43487548828125,34.09000015258789,25.26912498474121,1674,291,1,650,40,318,0.03434494137763977,5.285286903381348,0,background,background
-49.583333333333336,-5.2499999999999964,76.53287506103516,56.171974182128906,33.7452507019043,25.546083450317383,1828,328,25,180,886,146,0.04725325480103493,66.74864959716797,0,background,background
-63.083333333333336,-4.7499999999999964,84.23029327392578,28.34322166442871,32.15700149536133,26.509124755859375,2419,299,91,647,438,65,0.019473690539598465,125.3615951538086,0,background,background
-56.083333333333336,-0.24999999999999734,79.75105285644531,59.10539627075195,32.091251373291016,25.579208374023438,2454,362,105,335,771,244,0.06880167126655579,243.8590850830078,0,background,background
-56.41666666666667,-6.916666666666664,68.4614028930664,40.468170166015625,33.662750244140625,25.36983299255371,2075,326,22,283,904,276,0.07388243824243546,90.60276794433594,0,background,background
-56.91666666666667,-5.58333333333333,74.2000961303711,45.10959243774414,32.83100128173828,25.976791381835938,2316,326,45,438,942,166,0.061549436300992966,312.500732421875,0,background,background
-63.91666666666667,1.4166666666666692,90.53083801269531,38.766265869140625,32.10300064086914,25.85129165649414,2386,358,118,453,780,173,0.4626280963420868,34.929508209228516,0,background,background
-57.083333333333336,0.7500000000000027,79.13135528564453,55.065067291259766,32.201499938964844,25.800416946411133,2074,361,71,232,546,248,0.062714584171772,94.26448059082031,0,background,background
-65.41666666666667,-4.08333333333333,84.8837890625,27.712099075317383,32.02024841308594,26.455583572387695,2435,311,111,494,464,82,0.01154794730246067,76.37467956542969,0,background,background
-64.75,-3.2499999999999964,87.76531219482422,27.58949851989746,32.053749084472656,26.66550064086914,2782,319,141,590,607,40,0.03280072659254074,59.37177276611328,0,background,background
-64.08333333333333,-2.2499999999999973,89.70722198486328,24.470989227294922,31.578500747680664,26.340749740600586,2923,328,167,655,778,66,0.004965315107256174,141.5063934326172,0,background,background
-50.41666666666667,-5.58333333333333,76.81827545166016,43.263214111328125,33.112998962402344,25.001667022705078,1848,314,22,217,866,189,0.1258680671453476,35.40153503417969,0,background,background
-60.25,-3.5833333333333304,82.16514587402344,44.12887954711914,32.160499572753906,26.452083587646484,2203,288,59,371,842,30,0.017893439158797264,357.52227783203125,0,background,background
-60.25,1.5833333333333357,80.06121826171875,58.847930908203125,32.63850021362305,26.165040969848633,1873,371,49,257,1002,145,0.1556277871131897,296.7105712890625,0,background,background
-72.91666666666667,-6.916666666666664,79.79095458984375,49.36595916748047,31.12725067138672,25.564332962036133,2410,289,84,711,282,208,0.040229130536317825,66.66722106933594,0,background,background
-52.25,-5.2499999999999964,77.3597183227539,36.322513580322266,32.00299835205078,24.391332626342773,1800,293,25,264,864,230,0.032388657331466675,235.67112731933594,0,background,background
-62.25,-7.2499999999999964,74.16307067871094,36.913421630859375,33.263999938964844,25.915206909179688,2236,334,29,318,253,67,0.015161335468292236,1.4706474542617798,0,background,background
-59.75,-8.249999999999996,70.35277557373047,34.68574523925781,33.7755012512207,25.856916427612305,2079,319,12,297,144,111,0.058548785746097565,185.3513641357422,0,background,background
-63.25,-3.5833333333333304,87.99822235107422,27.97457504272461,31.66175079345703,26.3822078704834,2315,275,96,568,521,36,0.01109625305980444,143.66139221191406,0,background,background
-60.41666666666667,0.0833333333333357,82.3987045288086,46.01264953613281,32.208499908447266,26.308332443237305,2109,326,95,359,848,112,0.06523901224136353,269.65869140625,0,background,background
-57.41666666666667,-0.08333333333333037,78.94351959228516,56.587440490722656,32.3962516784668,26.081083297729492,2341,367,105,318,685,177,0.1272355020046234,60.54416275024414,0,background,background
-62.91666666666667,-0.9166666666666643,87.632568359375,33.838470458984375,31.20275115966797,26.17645835876465,2366,311,130,428,607,31,0.025776904076337814,42.37530517578125,0,background,background
-53.583333333333336,-4.08333333333333,79.04620361328125,48.78594207763672,31.540000915527344,24.772916793823242,1658,295,36,204,778,198,0.049222253262996674,56.449588775634766,0,background,background
-61.083333333333336,-8.08333333333333,71.81837463378906,35.761959075927734,33.38225173950195,25.71062469482422,2505,382,19,384,189,104,0.01685180328786373,303.6054382324219,0,background,background
-64.41666666666667,-8.416666666666664,74.68824005126953,44.30713653564453,32.96699905395508,25.95924949645996,2207,327,24,515,186,97,0.008946867659687996,357.5003967285156,0,background,background
-55.25,-10.58333333333333,67.32489776611328,48.2648811340332,35.90399932861328,25.771373748779297,2072,339,5,300,961,297,0.10028254985809326,310.9138488769531,0,background,background
-62.75,-6.58333333333333,76.97100067138672,34.64309310913086,33.04425048828125,26.110666275024414,2166,305,38,335,267,60,0.023991331458091736,114.90794372558594,0,background,background
-51.75,-9.249999999999996,70.962554931640625,39.29684066772461,34.65924835205078,25.433792114257813,1982,308,8,331,69,319,0.167158842086792,256.14520263671875,0,background,background
-47.25,-4.08333333333333,81.16639709472656,46.53787612915039,32.416500091552734,25.482208251953125,1636,326,22,180,828,156,0.09694003313779831,328.1995544433594,0,background,background
-58.083333333333336,-10.58333333333333,68.894195556640625,49.35915756225586,33.65449905395508,25.080833435058594,2009,333,3,271,66,304,0.18996256589889526,242.72537231445313,0,background,background
-60.083333333333336,-11.749999999999996,69.417327880859375,69.33747863769531,32.4114990234375,24.254375457763672,1914,328,5,426,87,387,0.05735822767019272,17.190160751342773,0,background,background
-69.08333333333333,-1.4166666666666643,85.8052978515625,41.79824447631836,30.91374969482422,25.76045799255371,3303,342,218,785,711,130,0.029302874580025673,194.49960327148438,0,background,background
-52.91666666666667,-9.416666666666664,70.37266540527344,36.42555236816406,34.3177490234375,25.29399871826172,2081,337,7,359,949,344,0.05565853789448738,127.40601348876953,0,background,background
-58.083333333333336,-15.083333333333329,71.86555480957031,136.56036376953125,31.81450080871582,25.343042373657227,1601,281,15,549,70,429,0.508185625076294,122.10499572753906,0,background,background
-55.91666666666667,-2.9166666666666643,77.3974380493164,62.115020751953125,32.46200180053711,25.959209442138672,2021,319,39,210,844,85,0.02809290960431099,147.54843139648438,0,background,background
-67.41666666666667,0.0833333333333357,88.58789825439453,45.22866439819336,31.45924949645996,25.705917358398438,2936,334,182,728,756,90,0.011973020620644093,271.86004638671875,0,background,background
-57.583333333333336,-15.416666666666664,69.99259948730469,161.44021606445313,32.33300018310547,26.310874938964844,1421,241,17,661,69,182,0.04865876957774162,183.30160522460938,0,background,background
-56.75,-1.2499999999999973,78.89466857910156,62.31425857543945,33.11050033569336,26.62441635131836,2586,401,89,360,939,30,0.07312361896038055,173.63360595703125,0,background,background
-60.41666666666667,-0.4166666666666643,82.68418884277344,44.093021392822266,32.18000030517578,26.328208923339844,2157,309,116,380,746,85,0.0496317520737648,275.3915710449219,0,background,background
-54.583333333333336,-6.416666666666664,72.54386901855469,39.61094284057617,33.17074966430664,25.079124450683594,2164,342,20,288,988,260,0.03201325610280037,349.5133972167969,0,background,background
-59.25,-2.9166666666666643,79.58366394042969,53.07627487182617,32.26150131225586,26.340499877929688,2330,313,92,391,853,69,0.047237884253263474,154.818603515625,0,background,background
-57.083333333333336,-5.416666666666664,74.85107421875,47.595252990722656,32.98025131225586,26.254207611083984,2274,315,47,417,916,105,0.04734043404459953,108.1766128540039,0,background,background
-61.75,-7.7499999999999964,72.87052154541016,35.888160705566406,33.353248596191406,25.816165924072266,2371,361,24,336,226,82,0.03830902278423309,296.5101318359375,0,background,background
-56.91666666666667,-12.416666666666664,73.20369720458984,90.84767150878906,32.36774826049805,25.010583877563477,2160,385,3,749,35,297,0.014324878342449665,337.2790222167969,0,background,background
-51.25,1.4166666666666692,75.87542724609375,73.43031311035156,32.27400207519531,25.645708084106445,2418,348,37,134,938,120,0.1110602542757988,100.28006744384766,0,background,background
-50.75,-0.5833333333333304,81.33802032470703,58.8262825012207,32.488250732421875,25.976165771484375,2399,359,44,198,967,9,0.007037714123725891,6.298412322998047,0,background,background
-67.75,-4.916666666666664,81.872528076171875,37.123287200927734,31.64550018310547,26.05033302307129,2631,327,95,590,355,111,0.01618400774896145,73.25251770019531,0,background,background
-54.41666666666667,-0.24999999999999734,80.837188720703125,60.707740783691406,30.904748916625977,24.49791717529297,2379,342,67,257,783,387,0.14868122339248657,91.6475830078125,0,background,background
-59.91666666666667,-1.7499999999999973,81.79741668701172,46.2796516418457,32.00299835205078,26.349708557128906,2436,336,122,420,631,75,0.16237635910511017,21.779447555541992,0,background,background
-53.083333333333336,-5.2499999999999964,77.44598388671875,38.201969146728516,32.21699905395508,24.7083740234375,1775,299,24,269,870,199,0.061734799295663834,59.342864990234375,0,background,background
-51.25,-2.0833333333333304,83.7216796875,45.96552658081055,32.24700164794922,25.811166763305664,2384,370,52,190,975,35,0.01601770520210266,346.04522705078125,0,background,background
-69.58333333333333,-4.7499999999999964,81.17456817626953,40.5412483215332,31.3439998626709,26.23783302307129,2571,300,107,596,466,127,0.03556031733751297,323.97064208984375,0,background,background
-69.75,-5.916666666666664,82.34502410888672,41.724365234375,31.4689998626709,25.85129165649414,2572,323,79,617,287,146,0.05639652907848358,128.32948303222656,0,background,background
-67.91666666666667,-1.2499999999999973,86.216644287109375,41.29359817504883,31.154001235961914,25.57962417602539,3174,330,214,724,774,91,0.0162025298923254,56.518741607666016,0,background,background
-61.91666666666667,-7.58333333333333,73.422576904296875,36.14210510253906,33.189998626708984,25.817041397094727,2297,352,24,318,231,81,0.012806151993572712,289.5003967285156,0,background,background
-51.083333333333336,-9.416666666666664,71.669281005859375,41.776947021484375,34.132999420166016,25.230375289916992,1923,305,8,300,66,364,0.22157996892929077,93.9221420288086,0,background,background
-70.41666666666667,-7.416666666666664,81.36808776855469,50.195838928222656,30.921249389648438,25.243125915527344,2321,303,61,711,223,198,0.06380437314510345,127.52349853515625,0,background,background
-48.083333333333336,-2.0833333333333304,87.214996337890625,39.744991302490234,31.412500381469727,25.781417846679688,2281,422,68,299,1096,40,0.02041754312813282,294.7553405761719,0,background,background
-61.91666666666667,-3.0833333333333304,88.00224304199219,28.677675247192383,31.51824951171875,26.41979217529297,2683,332,102,601,585,52,0.013774110935628414,21.398509979248047,0,background,background
-48.41666666666667,-3.9166666666666643,84.25196838378906,43.09331512451172,32.25349807739258,25.739376068115234,1957,371,34,211,981,123,0.0620248019695282,338.0196228027344,0,background,background
-58.91666666666667,-6.916666666666664,71.249847412109375,34.61666488647461,33.69850158691406,26.278667449951172,2094,310,23,461,891,102,0.0746019035577774,244.38180541992188,0,background,background
-61.083333333333336,-9.416666666666664,70.313323974609375,41.755638122558594,33.2135009765625,25.12587547302246,2187,334,12,271,125,161,0.0196676105260849,332.7706298828125,0,background,background
-66.91666666666667,-2.2499999999999973,86.44403076171875,32.919681549072266,31.559249877929688,26.261083602905273,3102,338,186,707,723,66,0.02804933488368988,158.16925048828125,0,background,background
-64.75,-9.58333333333333,74.25922393798828,54.36872863769531,33.19474792480469,26.13483238220215,1827,262,24,437,171,137,0.04262012243270874,338.4455871582031,0,background,background
-57.583333333333336,0.0833333333333357,78.814666748046875,55.957908630371094,32.43375015258789,26.126874923706055,2262,362,99,299,633,176,0.03453138470649719,34.75886917114258,0,background,background
-48.41666666666667,-7.2499999999999964,69.715728759765625,57.342750549316406,34.230751037597656,24.65304183959961,1751,275,14,251,808,302,0.06325163692235947,44.039642333984375,0,background,background
-54.41666666666667,-9.416666666666664,66.6712417602539,53.29834747314453,34.757999420166016,25.351041793823242,2171,333,8,364,962,385,0.19529440999031067,93.87946319580078,0,background,background
-51.75,-4.58333333333333,79.458984375,41.1654167175293,31.469999313354492,24.447874069213867,1923,325,37,199,919,188,0.06921200454235077,111.75192260742188,0,background,background
-49.75,-1.7499999999999973,85.14832305908203,41.89554977416992,31.947250366210938,25.851707458496094,2508,413,49,195,1106,10,0.006574645638465881,135.1791534423828,0,background,background
-62.41666666666667,0.0833333333333357,88.19007110595703,40.8309440612793,32.20375061035156,26.46404266357422,2271,342,109,378,749,39,0.005913216155022383,336.9403991699219,0,background,background
-54.25,-11.583333333333329,68.83751678466797,66.03263854980469,34.609500885009766,25.15541648864746,1900,334,1,482,46,346,0.037091560661792755,107.05970001220703,0,background,background
-51.583333333333336,-11.916666666666664,73.3616943359375,82.50641632080078,34.16875076293945,26.426166534423828,1686,309,3,440,43,334,0.07422816753387451,77.91156005859375,0,background,background
-57.75,-4.916666666666664,77.040435791015625,48.73697280883789,32.581748962402344,26.3367919921875,2353,325,56,402,929,124,0.07925474643707275,348.72369384765625,0,background,background
-51.75,-3.4166666666666643,79.39625549316406,53.856388092041016,32.022499084472656,25.20604133605957,2198,370,36,157,988,93,0.045028600841760635,54.67240905761719,0,background,background
-64.41666666666667,-2.2499999999999973,90.19700622558594,24.820987701416016,31.63650131225586,26.38129234313965,3130,347,182,708,827,68,0.008242988027632236,188.08250427246094,0,background,background
-49.91666666666667,-4.58333333333333,81.75285339355469,47.72374725341797,32.51124954223633,25.586957931518555,1953,361,28,145,973,139,0.09614796936511993,34.045162200927734,0,background,background
-69.25,0.4166666666666696,87.78307342529297,49.13351821899414,30.85675048828125,25.408166885375977,3359,374,223,805,908,126,0.02622593753039837,103.71502685546875,0,background,background
-60.583333333333336,-13.083333333333329,68.61434173583984,92.956756591796875,32.88325119018555,24.63974952697754,1864,322,13,431,98,431,0.18735189735889435,174.6604461669922,0,background,background
-56.41666666666667,-4.916666666666664,77.18409729003906,51.65784454345703,32.777000427246094,26.1947078704834,2201,319,65,405,869,90,0.06089948117733002,336.7689514160156,0,background,background
-64.25,-4.7499999999999964,83.77562713623047,27.455738067626953,32.16550064086914,26.463125228881836,2415,309,82,524,410,74,0.004278470762073994,95.21150207519531,0,background,background
-52.583333333333336,-7.416666666666664,72.84394836425781,29.903179168701172,33.613250732421875,24.852458953857422,2002,299,15,331,836,264,0.08465740829706192,299.1172180175781,0,background,background
-63.083333333333336,-7.7499999999999964,72.1726303100586,43.05946731567383,33.5047492980957,25.768083572387695,2252,331,23,335,221,63,0.025790635496377945,61.171504974365234,0,background,background
-48.75,-2.5833333333333304,87.40111541748047,39.34486389160156,31.701000213623047,25.87783432006836,2340,418,55,210,1131,38,0.03203847259283066,322.0404052734375,0,background,background
-64.58333333333333,-1.0833333333333304,89.338226318359375,30.682313919067383,31.767000198364258,26.205625534057617,2647,327,162,537,699,59,0.006047183182090521,50.01005554199219,0,background,background
-54.083333333333336,-5.916666666666664,74.550750732421875,37.99598693847656,32.731998443603516,24.910791397094727,1960,317,24,249,912,240,0.017919057980179787,265.0232849121094,0,background,background
-72.58333333333333,-7.58333333333333,77.85017395019531,55.49038314819336,31.02174949645996,25.417875289916992,2129,280,60,640,206,189,0.023369261994957924,100.540283203125,0,background,background
-71.75,-6.416666666666664,81.13455963134766,46.91740417480469,31.023000717163086,25.618915557861328,2568,287,96,769,323,163,0.025636697188019753,14.0298490524292,0,background,background
-58.75,-15.249999999999996,70.08345031738281,146.9002227783203,32.78200149536133,25.903749465942383,1597,282,17,538,103,384,0.3243632912635803,165.20989990234375,0,background,background
-65.41666666666667,-8.416666666666664,76.1680908203125,47.06967544555664,32.715999603271484,26.08970832824707,2125,301,22,520,157,113,0.017979251220822334,21.65056800842285,0,background,background
-66.75,-0.5833333333333304,87.78916931152344,41.613346099853516,31.5885009765625,25.830123901367188,2586,295,155,549,662,88,0.014787886291742325,177.00718688964844,0,background,background
-57.41666666666667,-8.08333333333333,66.69271087646484,35.762142181396484,34.64775085449219,25.849958419799805,2157,335,12,311,942,163,0.08960805088281631,298.49371337890625,0,background,background
-49.41666666666667,-7.416666666666664,71.0925064086914,52.39719009399414,34.82175064086914,25.276248931884766,1844,274,14,286,802,197,0.02442314848303795,59.3902473449707,0,background,background
-56.083333333333336,-7.2499999999999964,68.00005340576172,43.094669342041016,33.876251220703125,25.338790893554688,2102,335,17,288,919,283,0.036356136202812195,275.5206298828125,0,background,background
-51.25,-2.5833333333333304,82.51102447509766,47.91197967529297,32.12874984741211,25.552000045776367,2399,400,49,187,1046,55,0.0382641963660717,12.836397171020508,0,background,background
-54.25,-12.916666666666664,71.53983306884766,99.741851806640625,33.18949890136719,24.888708114624023,1719,295,1,665,18,350,0.021462034434080124,332.5319519042969,0,background,background
-63.083333333333336,-6.58333333333333,76.98167419433594,34.39276885986328,32.91175079345703,26.003416061401367,2200,308,38,341,264,78,0.006217986345291138,180,0,background,background
-52.75,-1.0833333333333304,81.68037414550781,60.5550537109375,31.90625,25.530166625976563,2030,304,44,152,695,133,0.03617917001247406,316.92266845703125,0,background,background
-54.91666666666667,-5.7499999999999964,74.10652160644531,41.899131774902344,32.59600067138672,24.95975112915039,2212,354,29,279,987,271,0.05888186767697334,143.63031005859375,0,background,background
-54.91666666666667,2.2500000000000027,82.47984313964844,53.62619400024414,31.431249618530273,24.93891716003418,2075,359,49,180,593,396,0.14050939679145813,198.93106079101563,0,background,background
-56.91666666666667,-11.083333333333329,70.250274658203125,55.01423645019531,33.645999908447266,25.08391571044922,1995,332,3,482,61,353,0.03809328377246857,181.1832275390625,0,background,background
-60.75,-0.08333333333333037,83.7948989868164,44.52968978881836,32.48350143432617,26.565292358398438,2184,327,102,389,839,54,0.04030013084411621,294.4978942871094,0,background,background
-49.583333333333336,-2.0833333333333304,85.93517303466797,41.920440673828125,32.19099807739258,25.97779083251953,2527,427,50,190,1136,12,0.0073335422202944756,71.46063232421875,0,background,background
-56.41666666666667,1.0833333333333357,79.59906768798828,53.52208709716797,31.857250213623047,25.347375869750977,2026,363,58,199,553,334,0.031812265515327454,243.91001892089844,0,background,background
-66.58333333333333,-2.9166666666666643,86.09400177001953,30.325328826904297,31.67850112915039,26.304208755493164,2929,318,167,626,592,84,0.006133927032351494,325.4502868652344,0,background,background
-52.583333333333336,-8.249999999999996,72.39896392822266,32.74110412597656,33.793251037597656,24.980541229248047,2004,303,11,350,863,316,0.06469351798295975,264.1386413574219,0,background,background
-60.25,-15.249999999999996,67.11662292480469,152.85850524902344,33.741249084472656,26.734291076660156,1461,253,14,483,94,240,0.07910492271184921,217.7251434326172,0,background,background
-54.25,-8.08333333333333,69.170684814453125,45.04454040527344,34.253501892089844,25.309917449951172,2068,328,11,340,886,303,0.1125393956899643,276.1452941894531,0,background,background
-59.41666666666667,-5.08333333333333,79.00111389160156,43.26725387573242,32.791500091552734,26.56741714477539,2196,280,67,420,824,45,0.019785242155194283,311.89996337890625,0,background,background
-62.75,-4.2499999999999964,85.83998107910156,29.104360580444336,31.900999069213867,26.35445785522461,2496,308,97,631,527,60,0.007700835820287466,40.801509857177734,0,background,background
-66.75,-0.4166666666666643,88.07288360595703,42.42701721191406,31.56100082397461,25.766834259033203,2589,293,154,549,669,102,0.02740860916674137,111.63248443603516,0,background,background
-68.08333333333333,-4.58333333333333,82.541595458984375,36.85895919799805,31.582500457763672,26.17995834350586,2633,324,104,594,481,93,0.014899193309247494,80.9961166381836,0,background,background
-55.25,-2.4166666666666643,77.68949127197266,64.66580963134766,32.27524948120117,25.97891616821289,1878,316,32,168,875,34,0.0638786107301712,57.21710968017578,0,background,background
